,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
113494,3.0,2.0,1740.0,sqft,3519.0,sqft,98199.0,1310000.0
113730,3.0,2.0,1740.0,sqft,3519.0,sqft,98199.0,1310000.0
113492,3.0,2.0,1740.0,sqft,3519.0,sqft,98199.0,1310000.0
113626,2.0,2.0,1900.0,sqft,2164.0,sqft,98122.0,1310000.0
113598,3.0,2.0,1740.0,sqft,3519.0,sqft,98199.0,1310000.0
113619,2.0,2.0,1900.0,sqft,2164.0,sqft,98122.0,1310000.0
113526,3.0,2.0,1740.0,sqft,3519.0,sqft,98199.0,1310000.0
113642,2.0,2.0,1900.0,sqft,2164.0,sqft,98122.0,1310000.0
113704,2.0,2.0,1900.0,sqft,2164.0,sqft,98122.0,1310000.0
114292,2.0,2.5,1448.0,sqft,0.54,acre,98103.0,1325000.0
114267,3.0,2.0,2100.0,sqft,5750.0,sqft,98116.0,1325000.0
113978,4.0,,3335.0,sqft,6000.0,sqft,98115.0,1325000.0
114362,3.0,3.0,1790.0,sqft,7080.0,sqft,98109.0,1325000.0
114012,3.0,3.0,1790.0,sqft,7080.0,sqft,98109.0,1325000.0
114014,3.0,2.0,2100.0,sqft,5750.0,sqft,98116.0,1325000.0
113980,4.0,,3335.0,sqft,6000.0,sqft,98115.0,1325000.0
114166,4.0,,3335.0,sqft,6000.0,sqft,98115.0,1325000.0
114169,4.0,,3335.0,sqft,6000.0,sqft,98115.0,1325000.0
114409,2.0,,1152.0,sqft,,,98121.0,1325000.0
114837,5.0,,2560.0,sqft,5200.0,sqft,98199.0,1330000.0
114442,4.0,2.0,2260.0,sqft,3750.0,sqft,98107.0,1330000.0
114467,4.0,2.0,2260.0,sqft,3750.0,sqft,98107.0,1330000.0
114726,4.0,2.0,2260.0,sqft,3750.0,sqft,98107.0,1330000.0
114551,5.0,,2560.0,sqft,5200.0,sqft,98199.0,1330000.0
114858,4.0,2.0,2260.0,sqft,3750.0,sqft,98107.0,1330000.0
114445,5.0,,2560.0,sqft,5200.0,sqft,98199.0,1330000.0
114568,4.0,2.0,2260.0,sqft,3750.0,sqft,98107.0,1330000.0
114656,4.0,2.0,2260.0,sqft,3750.0,sqft,98107.0,1330000.0
114699,4.0,2.0,2260.0,sqft,3750.0,sqft,98107.0,1330000.0
115148,4.0,,2030.0,sqft,5400.0,sqft,98115.0,1349000.0
114912,4.0,,2030.0,sqft,5400.0,sqft,98115.0,1349000.0
114948,2.0,2.0,1252.0,sqft,,,98121.0,1349000.0
115255,4.0,,2030.0,sqft,5400.0,sqft,98115.0,1349000.0
115214,4.0,,2030.0,sqft,5400.0,sqft,98115.0,1349000.0
115297,4.0,,2030.0,sqft,5400.0,sqft,98115.0,1349000.0
115025,4.0,,2030.0,sqft,5400.0,sqft,98115.0,1349000.0
115122,4.0,,2030.0,sqft,5400.0,sqft,98115.0,1349000.0
115127,4.0,,2030.0,sqft,5400.0,sqft,98115.0,1349000.0
115228,2.0,2.0,1252.0,sqft,,,98121.0,1349000.0
171,5.0,3.5,3820.0,sqft,7200.0,sqft,98118.0,1350000.0
115542,4.0,3.0,2840.0,sqft,9996.0,sqft,98177.0,1350000.0
115387,4.0,3.0,2840.0,sqft,9996.0,sqft,98177.0,1350000.0
115569,2.0,,1517.0,sqft,,,98105.0,1350000.0
115388,1.0,,1517.0,sqft,0.32,acre,,1350000.0
115644,5.0,3.5,3820.0,sqft,7200.0,sqft,98118.0,1350000.0
115648,2.0,2.0,,sqft,,,,1350000.0
115508,3.0,,3120.0,sqft,5996.0,sqft,98199.0,1350000.0
115690,4.0,2.0,2630.0,sqft,8750.0,sqft,98115.0,1350000.0
115403,2.0,2.0,,sqft,,,,1350000.0
116212,4.0,3.0,,sqft,5100.0,sqft,,1360000.0
115893,3.0,2.5,2150.0,sqft,0.32,acre,98116.0,1360000.0
115827,4.0,3.0,,sqft,5100.0,sqft,,1360000.0
116144,3.0,2.5,2150.0,sqft,0.32,acre,98116.0,1360000.0
116246,4.0,3.0,2360.0,sqft,7200.0,sqft,98115.0,1360000.0
115822,4.0,3.0,2360.0,sqft,7200.0,sqft,98115.0,1360000.0
115882,3.0,2.5,2150.0,sqft,0.32,acre,98116.0,1360000.0
115875,3.0,2.5,2150.0,sqft,0.32,acre,98116.0,1360000.0
115918,4.0,3.0,2360.0,sqft,7200.0,sqft,98115.0,1360000.0
115989,4.0,3.0,,sqft,5100.0,sqft,,1360000.0
116598,3.0,2.5,2740.0,sqft,4800.0,sqft,98117.0,1375000.0
116531,,5.5,3100.0,sqft,9450.0,sqft,98125.0,1375000.0
116651,3.0,2.5,2740.0,sqft,4800.0,sqft,98117.0,1375000.0
116471,,5.5,3100.0,sqft,9450.0,sqft,98125.0,1375000.0
116541,,5.5,3100.0,sqft,9450.0,sqft,98125.0,1375000.0
116682,,5.5,3100.0,sqft,9450.0,sqft,98125.0,1375000.0
116396,,5.5,3100.0,sqft,9450.0,sqft,98125.0,1375000.0
116603,3.0,2.5,2740.0,sqft,4800.0,sqft,98117.0,1375000.0
116350,,5.5,3100.0,sqft,9450.0,sqft,98125.0,1375000.0
116419,,5.5,3100.0,sqft,9450.0,sqft,98125.0,1375000.0
117199,3.0,3.0,2380.0,sqft,6172.0,sqft,98199.0,1385000.0
117089,,2.0,,sqft,5400.0,sqft,98119.0,1385000.0
116955,,2.0,,sqft,5400.0,sqft,98119.0,1385000.0
117179,,2.0,,sqft,5400.0,sqft,98119.0,1385000.0
116990,3.0,3.0,2380.0,sqft,6172.0,sqft,98199.0,1385000.0
116840,,2.0,,sqft,5400.0,sqft,98119.0,1385000.0
117107,3.0,3.0,2380.0,sqft,6172.0,sqft,98199.0,1385000.0
116814,,2.0,,sqft,5400.0,sqft,98119.0,1385000.0
116762,3.0,3.0,2380.0,sqft,6172.0,sqft,98199.0,1385000.0
117061,,2.0,,sqft,5400.0,sqft,98119.0,1385000.0
117457,4.0,3.5,,sqft,7598.0,sqft,98115.0,1395000.0
117558,3.0,3.0,,sqft,8540.0,sqft,98177.0,1395000.0
117594,3.0,2.5,1861.0,sqft,,,98121.0,1395000.0
117368,2.0,2.0,1523.0,sqft,,,98121.0,1395000.0
117674,2.0,,1740.0,sqft,4148.0,sqft,98105.0,1395000.0
117340,2.0,,1740.0,sqft,4148.0,sqft,98105.0,1395000.0
117276,4.0,3.5,,sqft,7598.0,sqft,98115.0,1395000.0
117478,3.0,3.0,,sqft,8540.0,sqft,98177.0,1395000.0
117302,3.0,2.5,1861.0,sqft,,,98121.0,1395000.0
117460,2.0,,1740.0,sqft,4148.0,sqft,98105.0,1395000.0
117737,3.0,,,sqft,5196.0,sqft,98199.0,1400000.0
117857,3.0,1.5,2440.0,sqft,4000.0,sqft,98112.0,1400000.0
117909,4.0,2.0,2910.0,sqft,8360.0,sqft,98115.0,1400000.0
117847,3.0,1.5,2440.0,sqft,4000.0,sqft,98112.0,1400000.0
117791,3.0,,,sqft,5196.0,sqft,98199.0,1400000.0
118005,4.0,,2160.0,sqft,4000.0,sqft,98122.0,1400000.0
117914,3.0,,,sqft,5196.0,sqft,98199.0,1400000.0
117858,3.0,1.5,2440.0,sqft,4000.0,sqft,98112.0,1400000.0
118053,3.0,,,sqft,5196.0,sqft,98199.0,1400000.0
117764,3.0,1.5,,sqft,4800.0,sqft,98112.0,1400000.0
118301,4.0,2.0,1770.0,sqft,3920.0,sqft,98115.0,1425000.0
118352,2.0,2.0,1523.0,sqft,,,98121.0,1425000.0
118228,4.0,2.0,1770.0,sqft,3920.0,sqft,98115.0,1425000.0
118302,4.0,2.0,1770.0,sqft,3920.0,sqft,98115.0,1425000.0
118175,4.0,2.0,1770.0,sqft,3920.0,sqft,98115.0,1425000.0
118313,4.0,2.0,1770.0,sqft,3920.0,sqft,98115.0,1425000.0
118532,4.0,2.0,1770.0,sqft,3920.0,sqft,98115.0,1425000.0
118364,2.0,2.0,1523.0,sqft,,,98121.0,1425000.0
118225,2.0,2.0,1523.0,sqft,,,98121.0,1425000.0
118206,4.0,2.0,1770.0,sqft,3920.0,sqft,98115.0,1425000.0
118656,3.0,4.5,,sqft,1008.0,sqft,98109.0,1440000.0
118797,3.0,4.5,,sqft,1008.0,sqft,98109.0,1440000.0
118815,3.0,4.5,,sqft,1008.0,sqft,98109.0,1440000.0
118986,4.0,4.0,2300.0,sqft,3589.0,sqft,98105.0,1440000.0
118849,4.0,4.0,2300.0,sqft,3589.0,sqft,98105.0,1440000.0
118639,3.0,4.5,,sqft,1008.0,sqft,98109.0,1440000.0
118671,3.0,4.5,,sqft,1008.0,sqft,98109.0,1440000.0
118748,3.0,4.5,,sqft,1008.0,sqft,98109.0,1440000.0
118711,3.0,4.5,,sqft,1008.0,sqft,98109.0,1440000.0
118775,4.0,4.0,2300.0,sqft,3589.0,sqft,98105.0,1440000.0
119509,5.0,3.0,3070.0,sqft,3400.0,sqft,,1450000.0
119467,3.0,2.0,,sqft,900.0,sqft,98109.0,1450000.0
119233,3.0,2.5,3020.0,sqft,7500.0,sqft,98177.0,1450000.0
119184,5.0,,2900.0,sqft,3600.0,sqft,98112.0,1450000.0
119164,,,2550.0,sqft,9192.0,sqft,98125.0,1450000.0
119345,5.0,,2900.0,sqft,3600.0,sqft,98112.0,1450000.0
119290,4.0,,2352.0,sqft,5000.0,sqft,98199.0,1450000.0
119145,3.0,2.5,3020.0,sqft,7500.0,sqft,98177.0,1450000.0
119481,5.0,,2900.0,sqft,3600.0,sqft,98112.0,1450000.0
119297,5.0,,2900.0,sqft,3600.0,sqft,98112.0,1450000.0
119713,2.0,2.0,1586.0,sqft,,,98101.0,1460000.0
119626,2.0,2.0,2360.0,sqft,5800.0,sqft,98199.0,1460000.0
119810,,4.0,2400.0,sqft,5563.0,sqft,98122.0,1460000.0
119964,2.0,2.0,2360.0,sqft,5800.0,sqft,98199.0,1460000.0
119581,2.0,2.0,1586.0,sqft,,,98101.0,1460000.0
119949,2.0,2.0,1586.0,sqft,,,98101.0,1460000.0
119977,2.0,2.0,1586.0,sqft,,,98101.0,1460000.0
119943,,4.0,2400.0,sqft,5563.0,sqft,98122.0,1460000.0
119931,2.0,2.0,1586.0,sqft,,,98101.0,1460000.0
119566,,4.0,2400.0,sqft,5563.0,sqft,98122.0,1460000.0
120368,2.0,2.0,1106.0,sqft,0.29,acre,98109.0,1470000.0
120242,2.0,2.0,1106.0,sqft,0.29,acre,98109.0,1470000.0
120376,,3.0,,sqft,,,98109.0,1470000.0
120450,2.0,2.0,1106.0,sqft,0.29,acre,98109.0,1470000.0
120150,,3.0,,sqft,,,98109.0,1470000.0
120405,2.0,2.0,1106.0,sqft,0.29,acre,98109.0,1470000.0
120466,,3.0,,sqft,,,98109.0,1470000.0
120094,2.0,2.0,1106.0,sqft,0.29,acre,98109.0,1470000.0
120107,,3.0,,sqft,,,98109.0,1470000.0
120291,,3.0,,sqft,,,98109.0,1470000.0
120718,3.0,2.5,,sqft,2125.0,sqft,98102.0,1475000.0
120480,3.0,2.5,2600.0,sqft,8023.0,sqft,98136.0,1475000.0
120592,3.0,2.5,,sqft,2125.0,sqft,98102.0,1475000.0
120487,3.0,2.5,2600.0,sqft,8023.0,sqft,98136.0,1475000.0
120563,3.0,2.5,2600.0,sqft,8023.0,sqft,98136.0,1475000.0
120777,3.0,2.5,,sqft,2125.0,sqft,98102.0,1475000.0
120738,3.0,2.5,2600.0,sqft,8023.0,sqft,98136.0,1475000.0
120927,3.0,2.5,,sqft,2125.0,sqft,98102.0,1475000.0
120761,3.0,2.5,,sqft,2125.0,sqft,98102.0,1475000.0
120619,3.0,2.5,,sqft,2125.0,sqft,98102.0,1475000.0
120949,4.0,3.5,,sqft,0.27,acre,98115.0,1480000.0
121227,4.0,,2031.0,sqft,1.0,acre,98117.0,1480000.0
121239,4.0,,2031.0,sqft,1.0,acre,98117.0,1480000.0
121244,4.0,3.5,,sqft,0.27,acre,98115.0,1480000.0
121306,4.0,3.5,,sqft,0.27,acre,98115.0,1480000.0
121367,4.0,3.5,,sqft,0.27,acre,98115.0,1480000.0
121049,4.0,,2031.0,sqft,1.0,acre,98117.0,1480000.0
121076,4.0,,2031.0,sqft,1.0,acre,98117.0,1480000.0
121329,4.0,3.5,,sqft,0.27,acre,98115.0,1480000.0
121055,4.0,,2031.0,sqft,1.0,acre,98117.0,1480000.0
121616,2.0,3.5,2080.0,sqft,1412.0,sqft,98103.0,1495000.0
121557,2.0,3.5,2080.0,sqft,1412.0,sqft,98103.0,1495000.0
121702,4.0,2.0,2570.0,sqft,4800.0,sqft,98103.0,1495000.0
121645,2.0,3.5,2080.0,sqft,1412.0,sqft,98103.0,1495000.0
121465,,,1966.0,sqft,1412.0,sqft,98103.0,1495000.0
121779,,,1966.0,sqft,1412.0,sqft,98103.0,1495000.0
121464,4.0,2.0,2570.0,sqft,4800.0,sqft,98103.0,1495000.0
121828,4.0,,3040.0,sqft,0.39,acre,98177.0,1495000.0
121524,4.0,2.0,2570.0,sqft,4800.0,sqft,98103.0,1495000.0
121653,,,1966.0,sqft,1412.0,sqft,98103.0,1495000.0
122023,4.0,3.0,3110.0,sqft,5715.0,sqft,98119.0,1500000.0
121960,4.0,3.5,2285.0,sqft,1792.0,sqft,98116.0,1500000.0
122320,4.0,3.0,3110.0,sqft,5715.0,sqft,98119.0,1500000.0
122226,4.0,4.0,2555.0,sqft,4000.0,sqft,98105.0,1500000.0
122208,3.0,2.0,2950.0,sqft,5350.0,sqft,98199.0,1500000.0
121933,4.0,4.0,2555.0,sqft,4000.0,sqft,98105.0,1500000.0
122294,4.0,2.0,2634.0,sqft,7475.0,sqft,98115.0,1500000.0
121904,,4.5,,sqft,4360.0,sqft,98105.0,1500000.0
122021,5.0,4.0,2447.0,sqft,3100.0,sqft,98117.0,1500000.0
121877,,,,sqft,5118.0,sqft,,1500000.0
122407,,2.0,2600.0,sqft,4200.0,sqft,98144.0,1525000.0
122469,2.0,2.0,,sqft,4800.0,sqft,98102.0,1525000.0
122744,,2.0,2600.0,sqft,4200.0,sqft,98144.0,1525000.0
122610,2.0,2.0,,sqft,4800.0,sqft,98102.0,1525000.0
122412,,2.0,2600.0,sqft,4200.0,sqft,98144.0,1525000.0
122495,,2.0,2600.0,sqft,4200.0,sqft,98144.0,1525000.0
122452,2.0,2.0,,sqft,4800.0,sqft,98102.0,1525000.0
122389,,2.0,2600.0,sqft,4200.0,sqft,98144.0,1525000.0
122548,,2.0,2600.0,sqft,4200.0,sqft,98144.0,1525000.0
122558,,2.0,2600.0,sqft,4200.0,sqft,98144.0,1525000.0
123060,3.0,2.0,2270.0,sqft,7920.0,sqft,98122.0,1550000.0
123120,,5.5,3530.0,sqft,0.44,acre,98118.0,1550000.0
122855,4.0,4.0,2550.0,sqft,5300.0,sqft,98117.0,1550000.0
122879,5.0,2.0,2567.0,sqft,4995.0,sqft,98144.0,1550000.0
122870,4.0,4.0,2550.0,sqft,5300.0,sqft,98117.0,1550000.0
122901,4.0,4.0,2550.0,sqft,5300.0,sqft,98117.0,1550000.0
122967,5.0,3.0,2820.0,sqft,7707.0,sqft,98117.0,1550000.0
123117,5.0,3.0,2820.0,sqft,7707.0,sqft,98117.0,1550000.0
123172,5.0,3.0,2820.0,sqft,7707.0,sqft,98117.0,1550000.0
123147,5.0,2.0,2567.0,sqft,4995.0,sqft,98144.0,1550000.0
123578,3.0,2.5,3560.0,sqft,5000.0,sqft,98116.0,1575000.0
123495,3.0,2.5,3560.0,sqft,5000.0,sqft,98116.0,1575000.0
123382,5.0,3.0,3820.0,sqft,7980.0,sqft,98116.0,1575000.0
123469,4.0,3.5,,sqft,6000.0,sqft,98136.0,1575000.0
123295,5.0,3.0,3820.0,sqft,7980.0,sqft,98116.0,1575000.0
123699,,3.5,3300.0,sqft,6840.0,sqft,98125.0,1575000.0
123596,4.0,3.5,,sqft,6000.0,sqft,98136.0,1575000.0
123595,4.0,3.5,,sqft,6000.0,sqft,98136.0,1575000.0
123505,5.0,3.0,3820.0,sqft,7980.0,sqft,98116.0,1575000.0
123673,3.0,2.5,3560.0,sqft,5000.0,sqft,98116.0,1575000.0
123809,5.0,3.0,,sqft,5000.0,sqft,98107.0,1580000.0
123751,5.0,3.0,,sqft,5000.0,sqft,98107.0,1580000.0
124149,5.0,3.0,,sqft,5000.0,sqft,98107.0,1580000.0
124159,5.0,3.0,,sqft,5000.0,sqft,98107.0,1580000.0
124065,,3.5,2478.0,sqft,2761.0,sqft,98115.0,1580000.0
124086,5.0,3.0,,sqft,5000.0,sqft,98107.0,1580000.0
123972,5.0,3.0,,sqft,5000.0,sqft,98107.0,1580000.0
124000,5.0,3.0,,sqft,5000.0,sqft,98107.0,1580000.0
124112,,3.5,2478.0,sqft,2761.0,sqft,98115.0,1580000.0
123820,,3.5,2478.0,sqft,2761.0,sqft,98115.0,1580000.0
124493,3.0,3.0,,sqft,8612.0,sqft,98105.0,1600000.0
124202,3.0,3.0,,sqft,8612.0,sqft,98105.0,1600000.0
124335,3.0,3.0,,sqft,8612.0,sqft,98105.0,1600000.0
124481,4.0,3.5,2900.0,sqft,5040.0,sqft,,1600000.0
124627,4.0,3.5,2900.0,sqft,5040.0,sqft,,1600000.0
124610,3.0,3.0,,sqft,8612.0,sqft,98105.0,1600000.0
124261,5.0,2.5,3090.0,sqft,6161.0,sqft,98105.0,1600000.0
124359,4.0,,2860.0,sqft,4182.0,sqft,98103.0,1600000.0
124392,4.0,3.5,2900.0,sqft,5040.0,sqft,,1600000.0
124541,5.0,2.5,3090.0,sqft,6161.0,sqft,98105.0,1600000.0
124803,3.0,2.0,2702.0,sqft,6600.0,sqft,98103.0,1605000.0
124703,,,2480.0,sqft,4000.0,sqft,98103.0,1605000.0
124816,3.0,2.0,2702.0,sqft,6600.0,sqft,98103.0,1605000.0
125101,3.0,2.0,2702.0,sqft,6600.0,sqft,98103.0,1605000.0
125057,,,2480.0,sqft,4000.0,sqft,98103.0,1605000.0
124825,,,2480.0,sqft,4000.0,sqft,98103.0,1605000.0
124824,3.0,2.0,2702.0,sqft,6600.0,sqft,98103.0,1605000.0
124818,3.0,2.0,2702.0,sqft,6600.0,sqft,98103.0,1605000.0
124879,,,2480.0,sqft,4000.0,sqft,98103.0,1605000.0
124755,3.0,2.0,2702.0,sqft,6600.0,sqft,98103.0,1605000.0
125485,4.0,2.5,,sqft,3000.0,sqft,98103.0,1625000.0
125479,4.0,2.5,,sqft,3000.0,sqft,98103.0,1625000.0
125281,4.0,2.5,,sqft,3000.0,sqft,98103.0,1625000.0
125190,3.0,2.0,2020.0,sqft,5525.0,sqft,98117.0,1625000.0
125401,3.0,2.0,2020.0,sqft,5525.0,sqft,98117.0,1625000.0
125575,3.0,2.0,2020.0,sqft,5525.0,sqft,98117.0,1625000.0
125381,4.0,2.5,,sqft,3000.0,sqft,98103.0,1625000.0
125158,4.0,2.5,,sqft,3000.0,sqft,98103.0,1625000.0
125431,3.0,2.0,2020.0,sqft,5525.0,sqft,98117.0,1625000.0
125395,4.0,2.5,,sqft,3000.0,sqft,98103.0,1625000.0
125777,3.0,2.5,2529.0,sqft,3000.0,sqft,98122.0,1650000.0
126014,5.0,3.0,4040.0,sqft,4320.0,sqft,98105.0,1650000.0
125707,4.0,2.0,,sqft,6000.0,sqft,98199.0,1650000.0
125629,5.0,3.0,4040.0,sqft,4320.0,sqft,98105.0,1650000.0
125697,,4.0,2220.0,sqft,974.0,sqft,98109.0,1650000.0
125599,2.0,2.0,900.0,sqft,2041.0,sqft,98102.0,1650000.0
125789,4.0,2.0,,sqft,6000.0,sqft,98199.0,1650000.0
126038,4.0,2.0,,sqft,6000.0,sqft,98199.0,1650000.0
125741,2.0,2.0,900.0,sqft,2041.0,sqft,98102.0,1650000.0
126050,,3.5,2627.0,sqft,5150.0,sqft,,1650000.0
126508,3.0,3.5,2188.0,sqft,4920.0,sqft,98112.0,1700000.0
126233,4.0,3.5,2960.0,sqft,4500.0,sqft,98103.0,1700000.0
126417,,3.0,3590.0,sqft,6900.0,sqft,98117.0,1700000.0
126492,4.0,3.5,2960.0,sqft,4500.0,sqft,98103.0,1700000.0
126287,3.0,3.5,2188.0,sqft,4920.0,sqft,98112.0,1700000.0
126183,4.0,3.5,2960.0,sqft,4500.0,sqft,98103.0,1700000.0
126297,3.0,3.5,2188.0,sqft,4920.0,sqft,98112.0,1700000.0
126229,3.0,3.5,2188.0,sqft,4920.0,sqft,98112.0,1700000.0
126074,3.0,3.5,2188.0,sqft,4920.0,sqft,98112.0,1700000.0
126337,,3.0,3590.0,sqft,6900.0,sqft,98117.0,1700000.0
126642,4.0,,3198.0,sqft,5000.0,sqft,98103.0,1712000.0
126824,4.0,2.5,2560.0,sqft,6582.0,sqft,98116.0,1712000.0
126657,4.0,,3198.0,sqft,5000.0,sqft,98103.0,1712000.0
126902,4.0,2.5,2560.0,sqft,6582.0,sqft,98116.0,1712000.0
126567,4.0,2.5,2560.0,sqft,6582.0,sqft,98116.0,1712000.0
126553,4.0,2.5,2560.0,sqft,6582.0,sqft,98116.0,1712000.0
126986,4.0,2.5,2560.0,sqft,6582.0,sqft,98116.0,1712000.0
126991,4.0,2.5,2560.0,sqft,6582.0,sqft,98116.0,1712000.0
126925,4.0,2.5,2560.0,sqft,6582.0,sqft,98116.0,1712000.0
126541,4.0,2.5,2560.0,sqft,6582.0,sqft,98116.0,1712000.0
127000,,3.5,3410.0,sqft,5000.0,sqft,98115.0,1725000.0
127078,4.0,2.5,2474.0,sqft,2970.0,sqft,98115.0,1725000.0
127095,,2.5,3590.0,sqft,4250.0,sqft,98103.0,1725000.0
127410,,3.5,3410.0,sqft,5000.0,sqft,98115.0,1725000.0
127088,4.0,2.5,2474.0,sqft,2970.0,sqft,98115.0,1725000.0
127268,,3.0,2247.0,sqft,866.0,sqft,98109.0,1725000.0
127206,,2.5,3590.0,sqft,4250.0,sqft,98103.0,1725000.0
127366,,3.5,3410.0,sqft,5000.0,sqft,98115.0,1725000.0
127451,,2.5,3590.0,sqft,4250.0,sqft,98103.0,1725000.0
127202,,3.0,2247.0,sqft,866.0,sqft,98109.0,1725000.0
127554,3.0,2.5,2974.0,sqft,3840.0,sqft,98119.0,1750000.0
1493,,2.5,2360.0,sqft,5725.0,sqft,98199.0,1750000.0
127915,3.0,2.5,2974.0,sqft,3840.0,sqft,98119.0,1750000.0
127667,3.0,2.5,2974.0,sqft,3840.0,sqft,98119.0,1750000.0
127870,,3.5,2400.0,sqft,3060.0,sqft,98103.0,1750000.0
127547,,2.5,2360.0,sqft,5725.0,sqft,98199.0,1750000.0
127755,4.0,4.5,,sqft,5000.0,sqft,98144.0,1750000.0
127621,3.0,2.5,2974.0,sqft,3840.0,sqft,98119.0,1750000.0
127899,,2.5,2360.0,sqft,5725.0,sqft,98199.0,1750000.0
127639,,2.5,2360.0,sqft,5725.0,sqft,98199.0,1750000.0
128284,4.0,3.5,3018.0,sqft,3600.0,sqft,98103.0,1795000.0
128249,,,2610.0,sqft,2550.0,sqft,98109.0,1795000.0
128040,3.0,3.5,2480.0,sqft,2400.0,sqft,98119.0,1795000.0
127993,,,2610.0,sqft,2550.0,sqft,98109.0,1795000.0
128182,,,2610.0,sqft,2550.0,sqft,98109.0,1795000.0
127997,4.0,3.5,3018.0,sqft,3600.0,sqft,98103.0,1795000.0
127967,3.0,3.5,2480.0,sqft,2400.0,sqft,98119.0,1795000.0
128211,4.0,3.5,3018.0,sqft,3600.0,sqft,98103.0,1795000.0
128190,3.0,3.5,2480.0,sqft,2400.0,sqft,98119.0,1795000.0
128025,4.0,3.5,3018.0,sqft,3600.0,sqft,98103.0,1795000.0
128664,4.0,,3057.0,sqft,7650.0,sqft,98117.0,1800000.0
128593,4.0,3.5,2950.0,sqft,5000.0,sqft,98105.0,1800000.0
128613,3.0,,2899.0,sqft,5346.0,sqft,98199.0,1800000.0
128811,5.0,3.5,3930.0,sqft,7650.0,sqft,98133.0,1800000.0
128839,4.0,,2340.0,sqft,4560.0,sqft,,1800000.0
128633,4.0,,3057.0,sqft,7650.0,sqft,98117.0,1800000.0
128569,3.0,,2899.0,sqft,5346.0,sqft,98199.0,1800000.0
128711,5.0,3.5,3930.0,sqft,7650.0,sqft,98133.0,1800000.0
128541,4.0,,3057.0,sqft,7650.0,sqft,98117.0,1800000.0
128553,4.0,,2340.0,sqft,4560.0,sqft,,1800000.0
128867,4.0,3.0,2440.0,sqft,8556.0,sqft,98199.0,1850000.0
128923,4.0,3.0,2440.0,sqft,8556.0,sqft,98199.0,1850000.0
129109,5.0,2.5,3960.0,sqft,7680.0,sqft,98199.0,1850000.0
128932,,2.5,1635.0,sqft,,,98102.0,1850000.0
128888,4.0,,2640.0,sqft,7440.0,sqft,98115.0,1850000.0
129243,4.0,3.0,2440.0,sqft,8556.0,sqft,98199.0,1850000.0
128862,4.0,,2640.0,sqft,7440.0,sqft,98115.0,1850000.0
128883,4.0,3.0,2440.0,sqft,8556.0,sqft,98199.0,1850000.0
129213,,2.5,1635.0,sqft,,,98102.0,1850000.0
129026,,7.0,4641.0,sqft,5000.0,sqft,98112.0,1850000.0
129374,2.0,,1607.0,sqft,,,98101.0,1865000.0
129752,2.0,,1607.0,sqft,,,98101.0,1865000.0
129352,,3.5,,sqft,4000.0,sqft,98144.0,1865000.0
129778,,3.5,,sqft,4000.0,sqft,98144.0,1865000.0
129334,,3.5,,sqft,4000.0,sqft,98144.0,1865000.0
129456,2.0,,1607.0,sqft,,,98101.0,1865000.0
129754,,3.5,,sqft,4000.0,sqft,98144.0,1865000.0
129665,2.0,,1607.0,sqft,,,98101.0,1865000.0
129369,,3.5,,sqft,4000.0,sqft,98144.0,1865000.0
129452,,3.5,,sqft,4000.0,sqft,98144.0,1865000.0
129911,5.0,,6990.0,sqft,4703.0,sqft,98103.0,1880000.0
129968,4.0,2.5,3680.0,sqft,7000.0,sqft,98118.0,1880000.0
129987,4.0,2.5,3680.0,sqft,7000.0,sqft,98118.0,1880000.0
129883,5.0,,6990.0,sqft,4703.0,sqft,98103.0,1880000.0
130089,4.0,2.5,3680.0,sqft,7000.0,sqft,98118.0,1880000.0
129813,4.0,2.5,3680.0,sqft,7000.0,sqft,98118.0,1880000.0
130104,5.0,,6990.0,sqft,4703.0,sqft,98103.0,1880000.0
130027,4.0,2.5,3680.0,sqft,7000.0,sqft,98118.0,1880000.0
130111,4.0,2.5,3680.0,sqft,7000.0,sqft,98118.0,1880000.0
130197,5.0,,6990.0,sqft,4703.0,sqft,98103.0,1880000.0
130422,4.0,,3070.0,sqft,5016.0,sqft,98144.0,1900000.0
130415,4.0,,3070.0,sqft,5016.0,sqft,98144.0,1900000.0
130433,3.0,,,sqft,8000.0,sqft,98177.0,1900000.0
130330,2.0,2.0,1778.0,sqft,,,98112.0,1900000.0
130364,4.0,,3070.0,sqft,5016.0,sqft,98144.0,1900000.0
130272,3.0,,,sqft,8000.0,sqft,98177.0,1900000.0
130421,4.0,,3070.0,sqft,5016.0,sqft,98144.0,1900000.0
130392,3.0,,,sqft,8000.0,sqft,98177.0,1900000.0
130554,4.0,2.5,2380.0,sqft,5000.0,sqft,98105.0,1900000.0
130536,3.0,,,sqft,8000.0,sqft,98177.0,1900000.0
130862,,,4570.0,sqft,0.29,acre,98105.0,1950000.0
131116,4.0,,3800.0,sqft,5175.0,sqft,98199.0,1950000.0
131137,4.0,,2600.0,sqft,4000.0,sqft,98117.0,1950000.0
130748,4.0,,3800.0,sqft,5175.0,sqft,98199.0,1950000.0
130928,,,4570.0,sqft,0.29,acre,98105.0,1950000.0
131032,4.0,,2970.0,sqft,4000.0,sqft,98102.0,1950000.0
131027,4.0,,2970.0,sqft,4000.0,sqft,98102.0,1950000.0
130914,4.0,,2970.0,sqft,4000.0,sqft,98102.0,1950000.0
